llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,0_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,state_summary_a,drift_topic_a,next_datetime_a
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 18:00:00,15,home:twitch_streaming_room,twitch_stream,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 16:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; Maria continues her Twitch stream, engaging with her audience while managing her physical fatigue from earlier climbing.'}, {'sim_time': '2023-02-13 17:00', 'summary': ""Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is successfully pushing through physical fatigue to maintain her stream's energy and engage her audience effectively.) ; Maria continues her Twitch stream, engaging with her audience while managing physical fatigue from her earlier climbing session.""}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains on-task streaming, but persistent physical fatigue from climbing is significantly draining her energy reserves.) ; Maria begins winding down her stream, shifting to a more relaxed chat with her audience to manage her high physical fatigue.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is pushing through significant physical fatigue, winding down her stream to transition into her scheduled relaxation period.) ; Maria is wrapping up her Twitch stream with a low-energy Q&A session to manage her high physical fatigue before her scheduled break.'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing her stream while battling significant physical fatigue from climbing, preparing for her scheduled rest.) ; Maria is concluding her Twitch stream and saying goodbye to her audience to transition into her scheduled relaxation period.'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,off_track,high,fragile,low,stream closure,low,lingering on stream tasks,"['audience interaction', 'stream wrap-up']",Maria is overextending her stream despite high fatigue; she must transition to the living room to recover immediately.,reset_plan,"Maria is lingering in the streaming room past her scheduled end time, battling high fatigue.","Maria failed to transition to her relaxation slot, likely due to the momentum of the stream and high physical exhaustion.",,2023-02-13 18:00:00,home:living_room,relax,2023-02-13 18:00:00,15,Decompressing after the stream.,"Maria moves to the living room to begin her scheduled relaxation, focusing on physical recovery after her long stream.",2023-02-13 18:00:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,"Maria moves to the living room to begin her scheduled relaxation, focusing on physical recovery after her long stream.",,2023-02-13 18:15
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 18:15:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:00', 'summary': ""Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is successfully pushing through physical fatigue to maintain her stream's energy and engage her audience effectively.) ; Maria continues her Twitch stream, engaging with her audience while managing physical fatigue from her earlier climbing session.""}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains on-task streaming, but persistent physical fatigue from climbing is significantly draining her energy reserves.) ; Maria begins winding down her stream, shifting to a more relaxed chat with her audience to manage her high physical fatigue.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is pushing through significant physical fatigue, winding down her stream to transition into her scheduled relaxation period.) ; Maria is wrapping up her Twitch stream with a low-energy Q&A session to manage her high physical fatigue before her scheduled break.'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing her stream while battling significant physical fatigue from climbing, preparing for her scheduled rest.) ; Maria is concluding her Twitch stream and saying goodbye to her audience to transition into her scheduled relaxation period.'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is lingering in the streaming room past her scheduled end time, battling high fatigue.) ; Maria moves to the living room to begin her scheduled relaxation, focusing on physical recovery after her long stream.'}]",Maria Lopez is at home:living_room doing relax.,,aligned,high,fragile,low,physical fatigue,low,physical recovery focus,"['physical soreness', 'phone notifications', 'stream performance thoughts']",Maria must prioritize stillness to counteract high fatigue; avoid checking stream stats prematurely to ensure mental recovery.,reset_plan,"Maria is decompressing in the living room, battling significant physical exhaustion after her stream and climbing session.",High fatigue levels and the transition from a high-energy stream to rest create a fragile state requiring a plan reset.,,2023-02-13 18:15:00,home:living_room,relax,2023-02-13 18:15:00,15,Decompressing after the stream.,"Maria continues her relaxation in the living room, focusing on physical stillness and avoiding digital distractions to manage her high fatigue.",2023-02-13 18:15:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,"Maria continues her relaxation in the living room, focusing on physical stillness and avoiding digital distractions to manage her high fatigue.",,2023-02-13 18:30
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 18:30:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains on-task streaming, but persistent physical fatigue from climbing is significantly draining her energy reserves.) ; Maria begins winding down her stream, shifting to a more relaxed chat with her audience to manage her high physical fatigue.'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is pushing through significant physical fatigue, winding down her stream to transition into her scheduled relaxation period.) ; Maria is wrapping up her Twitch stream with a low-energy Q&A session to manage her high physical fatigue before her scheduled break.'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing her stream while battling significant physical fatigue from climbing, preparing for her scheduled rest.) ; Maria is concluding her Twitch stream and saying goodbye to her audience to transition into her scheduled relaxation period.'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is lingering in the streaming room past her scheduled end time, battling high fatigue.) ; Maria moves to the living room to begin her scheduled relaxation, focusing on physical recovery after her long stream.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is decompressing in the living room, battling significant physical exhaustion after her stream and climbing session.) ; Maria continues her relaxation in the living room, focusing on physical stillness and avoiding digital distractions to manage her high fatigue.'}]",Maria Lopez is at home:living_room doing relax.,,aligned,high,fragile,none,,low,physical recovery focus,"['physical exhaustion', 'impending hunger', 'stream performance thoughts']",High fatigue makes Maria vulnerable to drifting; prioritize total stillness to ensure recovery before the dinner transition.,reset_plan,"Maria is resting deeply to recover from intense physical fatigue, maintaining focus on stillness despite exhaustion.","Maria is following her plan, but extreme fatigue from climbing and streaming necessitates a plan reset to manage cognitive load.",,2023-02-13 18:30:00,home:living_room,relax,2023-02-13 18:30:00,15,Decompressing after the stream.,"Maria continues resting in the living room, prioritizing deep physical recovery and stillness to combat high fatigue before dinner.",2023-02-13 18:30:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,"Maria continues resting in the living room, prioritizing deep physical recovery and stillness to combat high fatigue before dinner.",,2023-02-13 18:45
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 18:45:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is pushing through significant physical fatigue, winding down her stream to transition into her scheduled relaxation period.) ; Maria is wrapping up her Twitch stream with a low-energy Q&A session to manage her high physical fatigue before her scheduled break.'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing her stream while battling significant physical fatigue from climbing, preparing for her scheduled rest.) ; Maria is concluding her Twitch stream and saying goodbye to her audience to transition into her scheduled relaxation period.'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is lingering in the streaming room past her scheduled end time, battling high fatigue.) ; Maria moves to the living room to begin her scheduled relaxation, focusing on physical recovery after her long stream.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is decompressing in the living room, battling significant physical exhaustion after her stream and climbing session.) ; Maria continues her relaxation in the living room, focusing on physical stillness and avoiding digital distractions to manage her high fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is resting deeply to recover from intense physical fatigue, maintaining focus on stillness despite exhaustion.) ; Maria continues resting in the living room, prioritizing deep physical recovery and stillness to combat high fatigue before dinner.'}]",Maria Lopez is at home:living_room doing relax.,,aligned,high,fragile,none,,low,prioritizing physical stillness and recovery,"['physical exhaustion', 'hunger', 'upcoming stream stats']",Maria's high fatigue makes her attention fragile; she needs a structured transition to dinner to avoid accidental sleep.,reset_plan,"Maria is resting deeply but is physically exhausted, making her focus fragile as she nears the end of her relaxation.",High fatigue levels and fragile attention require a plan reset to ensure a smooth transition to the next activity.,,2023-02-13 18:45:00,home:living_room,relax,2023-02-13 18:45:00,15,Decompressing after the stream.,"Maria begins a gentle transition from deep rest, preparing herself physically to move toward the kitchen for dinner.",2023-02-13 18:45:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,"Maria begins a gentle transition from deep rest, preparing herself physically to move toward the kitchen for dinner.",,2023-02-13 19:00
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 19:00:00,15,home:living_room,relax,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing her stream while battling significant physical fatigue from climbing, preparing for her scheduled rest.) ; Maria is concluding her Twitch stream and saying goodbye to her audience to transition into her scheduled relaxation period.'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is lingering in the streaming room past her scheduled end time, battling high fatigue.) ; Maria moves to the living room to begin her scheduled relaxation, focusing on physical recovery after her long stream.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is decompressing in the living room, battling significant physical exhaustion after her stream and climbing session.) ; Maria continues her relaxation in the living room, focusing on physical stillness and avoiding digital distractions to manage her high fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is resting deeply to recover from intense physical fatigue, maintaining focus on stillness despite exhaustion.) ; Maria continues resting in the living room, prioritizing deep physical recovery and stillness to combat high fatigue before dinner.'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is resting deeply but is physically exhausted, making her focus fragile as she nears the end of her relaxation.) ; Maria begins a gentle transition from deep rest, preparing herself physically to move toward the kitchen for dinner.'}]",Maria Lopez is at home:living_room doing relax.,,off_track,high,fragile,low,physical exhaustion,low,inertia from deep exhaustion,"['physical exhaustion', 'scent of food', 'phone notifications']",Maria is stuck in recovery mode; she must transition to the kitchen to follow her dinner schedule.,reset_plan,"Maria is lingering in the living room despite it being dinner time, overcome by physical exhaustion from her earlier activities.","Maria failed to transition to the kitchen at 19:00, remaining in a state of rest due to high fatigue levels.",,2023-02-13 19:00:00,home:kitchen,dinner,2023-02-13 19:00:00,15,Enjoying dinner while checking her stream stats.,"Maria moves to the kitchen to begin her dinner routine, opting for a simple meal to manage her high fatigue.",2023-02-13 19:00:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,"Maria moves to the kitchen to begin her dinner routine, opting for a simple meal to manage her high fatigue.",,2023-02-13 19:15
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 19:15:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is lingering in the streaming room past her scheduled end time, battling high fatigue.) ; Maria moves to the living room to begin her scheduled relaxation, focusing on physical recovery after her long stream.'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is decompressing in the living room, battling significant physical exhaustion after her stream and climbing session.) ; Maria continues her relaxation in the living room, focusing on physical stillness and avoiding digital distractions to manage her high fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is resting deeply to recover from intense physical fatigue, maintaining focus on stillness despite exhaustion.) ; Maria continues resting in the living room, prioritizing deep physical recovery and stillness to combat high fatigue before dinner.'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is resting deeply but is physically exhausted, making her focus fragile as she nears the end of her relaxation.) ; Maria begins a gentle transition from deep rest, preparing herself physically to move toward the kitchen for dinner.'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is lingering in the living room despite it being dinner time, overcome by physical exhaustion from her earlier activities.) ; Maria moves to the kitchen to begin her dinner routine, opting for a simple meal to manage her high fatigue.'}]",Maria Lopez is at home:kitchen doing dinner.,,aligned,high,fragile,low,stream performance,low,digital escapism via stats,"['phone notifications', 'stream stats', 'physical exhaustion']",Maria's extreme fatigue makes her vulnerable to digital rabbit holes; prioritize nourishment over stream analytics to stabilize.,reset_plan,Maria is eating dinner while battling significant exhaustion and the lure of digital stream metrics.,High physical fatigue and the presence of digital stimuli create a high risk for attentional drift away from recovery.,,2023-02-13 19:15:00,home:kitchen,dinner,2023-02-13 19:15:00,15,Enjoying dinner while checking her stream stats.,"Maria continues dinner, prioritizing quiet nourishment over digital distractions to manage her high fatigue.",2023-02-13 19:15:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,"Maria continues dinner, prioritizing quiet nourishment over digital distractions to manage her high fatigue.",,2023-02-13 19:30
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 19:30:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is decompressing in the living room, battling significant physical exhaustion after her stream and climbing session.) ; Maria continues her relaxation in the living room, focusing on physical stillness and avoiding digital distractions to manage her high fatigue.'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is resting deeply to recover from intense physical fatigue, maintaining focus on stillness despite exhaustion.) ; Maria continues resting in the living room, prioritizing deep physical recovery and stillness to combat high fatigue before dinner.'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is resting deeply but is physically exhausted, making her focus fragile as she nears the end of her relaxation.) ; Maria begins a gentle transition from deep rest, preparing herself physically to move toward the kitchen for dinner.'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is lingering in the living room despite it being dinner time, overcome by physical exhaustion from her earlier activities.) ; Maria moves to the kitchen to begin her dinner routine, opting for a simple meal to manage her high fatigue.'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner while battling significant exhaustion and the lure of digital stream metrics.) ; Maria continues dinner, prioritizing quiet nourishment over digital distractions to manage her high fatigue.'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,high,fragile,none,,low,prioritizing recovery over digital stimulation,"['phone notifications', 'stream metrics', 'physical exhaustion']",Maria's exhaustion makes digital engagement risky; prioritize finishing dinner and resting before social time.,reset_plan,Maria is eating dinner but skipping stream stats to manage extreme physical exhaustion.,High fatigue is causing Maria to deviate from the 'checking stats' portion of her plan to preserve energy.,,2023-02-13 19:30:00,home:kitchen,dinner,2023-02-13 19:30:00,15,Enjoying dinner while checking her stream stats.,"Maria continues her dinner quietly, focusing on physical recovery and avoiding the mental strain of checking stream metrics.",2023-02-13 19:30:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,"Maria continues her dinner quietly, focusing on physical recovery and avoiding the mental strain of checking stream metrics.",,2023-02-13 19:45
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 19:45:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is resting deeply to recover from intense physical fatigue, maintaining focus on stillness despite exhaustion.) ; Maria continues resting in the living room, prioritizing deep physical recovery and stillness to combat high fatigue before dinner.'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is resting deeply but is physically exhausted, making her focus fragile as she nears the end of her relaxation.) ; Maria begins a gentle transition from deep rest, preparing herself physically to move toward the kitchen for dinner.'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is lingering in the living room despite it being dinner time, overcome by physical exhaustion from her earlier activities.) ; Maria moves to the kitchen to begin her dinner routine, opting for a simple meal to manage her high fatigue.'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner while battling significant exhaustion and the lure of digital stream metrics.) ; Maria continues dinner, prioritizing quiet nourishment over digital distractions to manage her high fatigue.'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner but skipping stream stats to manage extreme physical exhaustion.) ; Maria continues her dinner quietly, focusing on physical recovery and avoiding the mental strain of checking stream metrics.'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,high,fragile,none,,low,physical recovery prioritization,"['phone pings', 'stream stats', 'physical exhaustion']",Maria's high fatigue necessitates skipping mental tasks like stats; focus on finishing dinner to recover energy.,reset_plan,"Maria is eating dinner but avoiding stream stats due to high fatigue, prioritizing physical recovery.",High fatigue is causing Maria to deviate from the 'checking stats' portion of her plan to preserve energy.,,2023-02-13 19:45:00,home:kitchen,dinner,2023-02-13 19:45:00,15,Enjoying dinner while checking her stream stats.,"Maria continues her dinner in the kitchen, focusing on quiet recovery and finishing her meal while managing high fatigue.",2023-02-13 19:45:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,"Maria continues her dinner in the kitchen, focusing on quiet recovery and finishing her meal while managing high fatigue.",,2023-02-13 20:00
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 20:00:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria is resting deeply but is physically exhausted, making her focus fragile as she nears the end of her relaxation.) ; Maria begins a gentle transition from deep rest, preparing herself physically to move toward the kitchen for dinner.'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is lingering in the living room despite it being dinner time, overcome by physical exhaustion from her earlier activities.) ; Maria moves to the kitchen to begin her dinner routine, opting for a simple meal to manage her high fatigue.'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner while battling significant exhaustion and the lure of digital stream metrics.) ; Maria continues dinner, prioritizing quiet nourishment over digital distractions to manage her high fatigue.'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner but skipping stream stats to manage extreme physical exhaustion.) ; Maria continues her dinner quietly, focusing on physical recovery and avoiding the mental strain of checking stream metrics.'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner but avoiding stream stats due to high fatigue, prioritizing physical recovery.) ; Maria continues her dinner in the kitchen, focusing on quiet recovery and finishing her meal while managing high fatigue.'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,high,fragile,none,,low,recovery-oriented avoidance,"['phone pings', 'stream stats', 'social media notifications']",Maria's high fatigue requires prioritizing recovery over stream metrics; she should transition slowly to social activities to avoid burnout.,reset_plan,"Maria is finishing dinner while battling significant exhaustion, choosing quiet recovery over digital engagement to preserve energy.","Maria is physically drained, leading her to deviate from the 'stream stats' portion of her plan to prioritize recovery.",,2023-02-13 20:00:00,home:kitchen,dinner,2023-02-13 20:00:00,15,Enjoying dinner while checking her stream stats.,"Maria finishes her meal quietly in the kitchen, prioritizing physical recovery and light tidying over digital metrics due to high fatigue.",2023-02-13 20:00:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,"Maria finishes her meal quietly in the kitchen, prioritizing physical recovery and light tidying over digital metrics due to high fatigue.",,2023-02-13 20:15
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 20:15:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is lingering in the living room despite it being dinner time, overcome by physical exhaustion from her earlier activities.) ; Maria moves to the kitchen to begin her dinner routine, opting for a simple meal to manage her high fatigue.'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner while battling significant exhaustion and the lure of digital stream metrics.) ; Maria continues dinner, prioritizing quiet nourishment over digital distractions to manage her high fatigue.'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner but skipping stream stats to manage extreme physical exhaustion.) ; Maria continues her dinner quietly, focusing on physical recovery and avoiding the mental strain of checking stream metrics.'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner but avoiding stream stats due to high fatigue, prioritizing physical recovery.) ; Maria continues her dinner in the kitchen, focusing on quiet recovery and finishing her meal while managing high fatigue.'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner while battling significant exhaustion, choosing quiet recovery over digital engagement to preserve energy.) ; Maria finishes her meal quietly in the kitchen, prioritizing physical recovery and light tidying over digital metrics due to high fatigue.'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,high,fragile,low,physical recovery,low,energy conservation,"['phone pings', 'stream metrics', 'physical exhaustion']",Maria's exhaustion is blocking digital engagement; prioritize low-energy recovery before the social slot to prevent total burnout.,reset_plan,"Maria is finishing dinner but skipping stream stats due to extreme fatigue, focusing entirely on physical recovery.",High fatigue caused a partial plan deviation. Attention is fragile as Maria actively resists digital stimuli to prioritize rest.,,2023-02-13 20:15:00,home:kitchen,dinner,2023-02-13 20:15:00,15,Enjoying dinner while checking her stream stats.,"Maria remains in the kitchen, opting for a low-energy cleanup and physical rest to manage her high fatigue.",2023-02-13 20:15:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,"Maria remains in the kitchen, opting for a low-energy cleanup and physical rest to manage her high fatigue.",,2023-02-13 20:30
gemini-3-flash-preview:cloud,0.3,Maria Lopez,2023-02-13 20:30:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner while battling significant exhaustion and the lure of digital stream metrics.) ; Maria continues dinner, prioritizing quiet nourishment over digital distractions to manage her high fatigue.'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner but skipping stream stats to manage extreme physical exhaustion.) ; Maria continues her dinner quietly, focusing on physical recovery and avoiding the mental strain of checking stream metrics.'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is eating dinner but avoiding stream stats due to high fatigue, prioritizing physical recovery.) ; Maria continues her dinner in the kitchen, focusing on quiet recovery and finishing her meal while managing high fatigue.'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner while battling significant exhaustion, choosing quiet recovery over digital engagement to preserve energy.) ; Maria finishes her meal quietly in the kitchen, prioritizing physical recovery and light tidying over digital metrics due to high fatigue.'}, {'sim_time': '2023-02-13 20:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria is finishing dinner but skipping stream stats due to extreme fatigue, focusing entirely on physical recovery.) ; Maria remains in the kitchen, opting for a low-energy cleanup and physical rest to manage her high fatigue.'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,high,fragile,low,physical recovery and exhaustion,low,avoidance of digital stressors,"['phone notifications', 'stream metrics', 'physical exhaustion']",Maria's extreme fatigue makes digital engagement impossible; prioritize low-stimulation rest before the next social slot.,reset_plan,"Maria is physically drained, skipping planned digital tasks to focus on recovery during dinner.",High fatigue has caused a partial departure from the plan; Maria is prioritizing rest over stream metrics.,,2023-02-13 20:30:00,home:kitchen,dinner,2023-02-13 20:30:00,15,Enjoying dinner while checking her stream stats.,"Maria remains in the kitchen, resting quietly and avoiding digital screens to recover from extreme fatigue before her next scheduled activity.",2023-02-13 20:30:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,"Maria remains in the kitchen, resting quietly and avoiding digital screens to recover from extreme fatigue before her next scheduled activity.",,2023-02-13 20:45
