llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,state_summary_a,drift_topic_a,next_datetime_a
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 18:00:00,15,home:twitch_streaming_room,twitch_stream,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 16:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria maintained stream engagement but shows signs of fatigue, with physics thoughts becoming prominent) ; Finish stream while reducing cognitive load, transitioning away from physics focus'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing checking phone for homework reminders while shutting down streaming equipment about Wrapping up stream and transitioning from gaming ; while drifting (behavioral) toward upcoming physics homework ; (Maria completed her stream with residual physics thoughts but maintained good engagement) ; Checking phone for physics homework reminders while shutting down streaming equipment'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward scheduling conflict between homework and dinner with Isabella ; (Maria is wrapping up stream equipment while mentally shifting toward academic responsibilities) ; Finishing stream shutdown while distracted by thoughts about physics homework and dinner plans with Isabella'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria finished streaming but remains distracted by scheduling conflicts.) ; Organizing streaming space while planning transition to evening activities'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Finished streaming but mentally pulled toward evening commitments.) ; Taking short break before dinner and homework'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,med,slipping,med,scheduling conflict between homework and dinner with Isabella,low,persistent focus on upcoming commitments creating mental load,"['physics homework', 'dinner plans with Isabella', 'stream analytics', 'upcoming deadlines']",Maria needs to compartmentalize to properly relax before dinner.,continue,Maria is physically taking a break but mentally preoccupied with evening commitments.,Repeated mentions of scheduling conflicts show Maria is struggling to mentally transition from streaming to rest time.,2023-02-13 18:00:00,home:living_room,relax,2023-02-13 18:00:00,15,Decompressing after the stream.,Settling into relaxation while managing thoughts about evening commitments,True,internal,scheduling conflict between homework and dinner with Isabella,checking phone for messages from Isabella,0.6000000000000001,return to relaxation after brief phone check,"Maria's mind is still on her evening plans despite trying to relax, making her reach for her phone to confirm details with Isabella.",2023-02-13 18:00:00,15,2023-02-13 18:00:00,15,home:living_room,relax,Decompressing after the stream.,True,internal,0.6000000000000001,Settling into relaxation while managing thoughts about evening commitments while mind drifts to dinner plans with Isabella,scheduling conflict between homework and dinner with Isabella,2023-02-13 18:15
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 18:15:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing checking phone for homework reminders while shutting down streaming equipment about Wrapping up stream and transitioning from gaming ; while drifting (behavioral) toward upcoming physics homework ; (Maria completed her stream with residual physics thoughts but maintained good engagement) ; Checking phone for physics homework reminders while shutting down streaming equipment'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward scheduling conflict between homework and dinner with Isabella ; (Maria is wrapping up stream equipment while mentally shifting toward academic responsibilities) ; Finishing stream shutdown while distracted by thoughts about physics homework and dinner plans with Isabella'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria finished streaming but remains distracted by scheduling conflicts.) ; Organizing streaming space while planning transition to evening activities'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Finished streaming but mentally pulled toward evening commitments.) ; Taking short break before dinner and homework'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; while drifting (internal) toward scheduling conflict between homework and dinner with Isabella ; (Maria is physically taking a break but mentally preoccupied with evening commitments.) ; Settling into relaxation while managing thoughts about evening commitments while mind drifts to dinner plans with Isabella'}]",Maria Lopez is at home:living_room doing relax.,,partial,med,slipping,med,scheduling conflict between homework and dinner,med,persistent cognitive loop about balancing social and academic commitments,"['upcoming dinner plans with Isabella', 'physics homework reminders', 'transition from streaming to evening routine']",Prioritize resolving scheduling tension before relaxation time ends,reset_plan,Maria struggles to relax due to preoccupation with evening commitments,"Maria shows repeated fixation on scheduling conflict during relaxation period, requiring intervention",2023-02-13 18:15:00,home:living_room,relax,2023-02-13 18:15:00,15,Decompressing after the stream.,Taking mindful break while organizing evening priorities,False,none,,continue,0.0,,,2023-02-13 18:15:00,15,2023-02-13 18:15:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,Taking mindful break while organizing evening priorities,,2023-02-13 18:30
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 18:30:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward scheduling conflict between homework and dinner with Isabella ; (Maria is wrapping up stream equipment while mentally shifting toward academic responsibilities) ; Finishing stream shutdown while distracted by thoughts about physics homework and dinner plans with Isabella'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria finished streaming but remains distracted by scheduling conflicts.) ; Organizing streaming space while planning transition to evening activities'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Finished streaming but mentally pulled toward evening commitments.) ; Taking short break before dinner and homework'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; while drifting (internal) toward scheduling conflict between homework and dinner with Isabella ; (Maria is physically taking a break but mentally preoccupied with evening commitments.) ; Settling into relaxation while managing thoughts about evening commitments while mind drifts to dinner plans with Isabella'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria struggles to relax due to preoccupation with evening commitments) ; Taking mindful break while organizing evening priorities'}]",Maria Lopez is at home:living_room doing relax.,,partial,med,slipping,med,scheduling conflict between homework and dinner with Isabella,med,persistent prioritization conflict preventing proper relaxation,"['upcoming dinner plans', 'physics homework deadlines']",Maria needs to consciously address her scheduling conflict before proceeding,continue,Maria remains distracted by evening commitments during relaxation time,"Maria's attention is split between relaxation and unresolved scheduling conflicts, indicating partial plan alignment",2023-02-13 18:30:00,home:living_room,relax,2023-02-13 18:30:00,15,Decompressing after the stream.,Using relaxation time to mentally organize homework and dinner plans,True,internal,prioritizing dinner with Isabella vs physics homework,mental planning,0.75,might naturally resolve when dinner starts in 30 minutes,"Maria's enthusiasm for social connections clashes with academic pressure, making relaxation impossible until she sorts her priorities.",2023-02-13 18:30:00,15,2023-02-13 18:30:00,15,home:living_room,relax,Decompressing after the stream.,True,internal,0.75,Attempting to relax while mind drifts to prioritizing dinner with Isabella versus physics homework,prioritizing dinner with Isabella vs physics homework,2023-02-13 18:45
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 18:45:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria finished streaming but remains distracted by scheduling conflicts.) ; Organizing streaming space while planning transition to evening activities'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Finished streaming but mentally pulled toward evening commitments.) ; Taking short break before dinner and homework'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; while drifting (internal) toward scheduling conflict between homework and dinner with Isabella ; (Maria is physically taking a break but mentally preoccupied with evening commitments.) ; Settling into relaxation while managing thoughts about evening commitments while mind drifts to dinner plans with Isabella'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria struggles to relax due to preoccupation with evening commitments) ; Taking mindful break while organizing evening priorities'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; while drifting (internal) toward prioritizing dinner with Isabella vs physics homework ; (Maria remains distracted by evening commitments during relaxation time) ; Attempting to relax while mind drifts to prioritizing dinner with Isabella versus physics homework'}]",Maria Lopez is at home:living_room doing relax.,,off_track,med,fragile,high,conflict between social commitments and academic responsibilities,high,repeatedly returning to scheduling conflict despite relaxation attempts,"['thoughts about dinner with Isabella', 'concerns about physics homework', 'stream stats monitoring']",Maria needs to resolve the schedule conflict before she can effectively relax or transition to next activity.,reset_plan,Maria's relaxation is undermined by persistent scheduling anxiety.,Repeated internal focus on prioritization conflict indicates relaxation is ineffective; intervention needed.,2023-02-13 18:45:00,home:living_room,relax,2023-02-13 18:45:00,15,Decompressing after the stream.,Addressing conflict between dinner and homework before transitioning,False,none,,continue,0.0,,,2023-02-13 18:45:00,15,2023-02-13 18:45:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,Addressing conflict between dinner and homework before transitioning,,2023-02-13 19:00
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 19:00:00,15,home:living_room,relax,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Finished streaming but mentally pulled toward evening commitments.) ; Taking short break before dinner and homework'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; while drifting (internal) toward scheduling conflict between homework and dinner with Isabella ; (Maria is physically taking a break but mentally preoccupied with evening commitments.) ; Settling into relaxation while managing thoughts about evening commitments while mind drifts to dinner plans with Isabella'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria struggles to relax due to preoccupation with evening commitments) ; Taking mindful break while organizing evening priorities'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; while drifting (internal) toward prioritizing dinner with Isabella vs physics homework ; (Maria remains distracted by evening commitments during relaxation time) ; Attempting to relax while mind drifts to prioritizing dinner with Isabella versus physics homework'}, {'sim_time': '2023-02-13 18:45', 'summary': ""Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria's relaxation is undermined by persistent scheduling anxiety.) ; Addressing conflict between dinner and homework before transitioning""}]",Maria Lopez is at home:living_room doing relax.,,off_track,med,fragile,high,scheduling conflict between dinner and homework,high,persistent anxiety about time management,"['dinner plans with Isabella', 'upcoming physics homework', 'stream stats']",Maria needs to resolve dinner commitment first to clear mental space.,reset_plan,Stuck in relaxation without resolving evening priorities,"Maria remains preoccupied despite scheduled transition to dinner, indicating unresolved planning needs.",2023-02-13 19:00:00,home:kitchen,dinner,2023-02-13 19:00:00,15,Enjoying dinner while checking her stream stats.,Transitioning to dinner with simplified mental focus,False,none,,continue,0.0,,,2023-02-13 19:00:00,15,2023-02-13 19:00:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Transitioning to dinner with simplified mental focus,,2023-02-13 19:15
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 19:15:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; while drifting (internal) toward scheduling conflict between homework and dinner with Isabella ; (Maria is physically taking a break but mentally preoccupied with evening commitments.) ; Settling into relaxation while managing thoughts about evening commitments while mind drifts to dinner plans with Isabella'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria struggles to relax due to preoccupation with evening commitments) ; Taking mindful break while organizing evening priorities'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; while drifting (internal) toward prioritizing dinner with Isabella vs physics homework ; (Maria remains distracted by evening commitments during relaxation time) ; Attempting to relax while mind drifts to prioritizing dinner with Isabella versus physics homework'}, {'sim_time': '2023-02-13 18:45', 'summary': ""Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria's relaxation is undermined by persistent scheduling anxiety.) ; Addressing conflict between dinner and homework before transitioning""}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in relaxation without resolving evening priorities) ; Transitioning to dinner with simplified mental focus'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,low,slipping,med,scheduling conflict between homework and social commitments,med,persistent anxiety about time management,"['phone pings from stream notifications', 'lingering thoughts about Isabella', 'upcoming homework pressure']",Maria needs to mentally transition from planning to present moment,continue,Distracted by social-planning during meal despite stream checks,"Maria's attention remains divided between dinner, stream stats, and unresolved scheduling concerns with Isabella",2023-02-13 19:15:00,home:kitchen,dinner,2023-02-13 19:15:00,15,Balancing dinner while managing stream notifications,Continuing dinner while addressing social-planning thoughts,True,behavioral,Scheduling her physics homework and stream time,opening her physics textbook while eating,0.6000000000000001,Will notice cold food and return focus to dinner briefly,"Maria's persistent scheduling anxiety overrides dinner focus, leading her to multitask with physics.",2023-02-13 19:15:00,15,2023-02-13 19:15:00,15,home:kitchen,opening her physics textbook while eating,Scheduling her physics homework and stream time,True,behavioral,0.6000000000000001,Reviewing physics textbook during dinner while planning homework and stream schedule,Scheduling her physics homework and stream time,2023-02-13 19:30
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 19:30:00,15,home:kitchen,opening her physics textbook while eating,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria struggles to relax due to preoccupation with evening commitments) ; Taking mindful break while organizing evening priorities'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; while drifting (internal) toward prioritizing dinner with Isabella vs physics homework ; (Maria remains distracted by evening commitments during relaxation time) ; Attempting to relax while mind drifts to prioritizing dinner with Isabella versus physics homework'}, {'sim_time': '2023-02-13 18:45', 'summary': ""Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria's relaxation is undermined by persistent scheduling anxiety.) ; Addressing conflict between dinner and homework before transitioning""}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in relaxation without resolving evening priorities) ; Transitioning to dinner with simplified mental focus'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing opening her physics textbook while eating about Scheduling her physics homework and stream time ; while drifting (behavioral) toward Scheduling her physics homework and stream time ; (Distracted by social-planning during meal despite stream checks) ; Reviewing physics textbook during dinner while planning homework and stream schedule'}]",Maria Lopez is at home:kitchen doing opening her physics textbook while eating.,,off_track,med,slipping,high,conflict between social plans and academic responsibilities,high,persistent cycling between scheduling priorities without resolution,"['phone notifications', 'upcoming social plans', 'academic pressure']",Maria needs to resolve scheduling conflict before proceeding with either task,reset_plan,Stuck in decision paralysis between homework and social commitments,Maria's repeated topic resurfacing shows unresolved anxiety about time management,2023-02-13 19:30:00,home:kitchen,dinner,2023-02-13 19:30:00,15,Enjoying dinner while checking her stream stats.,Pausing to clarify priorities before continuing with evening plans,False,none,,continue,0.0,,,2023-02-13 19:30:00,15,2023-02-13 19:30:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Pausing to clarify priorities before continuing with evening plans,,2023-02-13 19:45
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 19:45:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; while drifting (internal) toward prioritizing dinner with Isabella vs physics homework ; (Maria remains distracted by evening commitments during relaxation time) ; Attempting to relax while mind drifts to prioritizing dinner with Isabella versus physics homework'}, {'sim_time': '2023-02-13 18:45', 'summary': ""Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria's relaxation is undermined by persistent scheduling anxiety.) ; Addressing conflict between dinner and homework before transitioning""}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in relaxation without resolving evening priorities) ; Transitioning to dinner with simplified mental focus'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing opening her physics textbook while eating about Scheduling her physics homework and stream time ; while drifting (behavioral) toward Scheduling her physics homework and stream time ; (Distracted by social-planning during meal despite stream checks) ; Reviewing physics textbook during dinner while planning homework and stream schedule'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in decision paralysis between homework and social commitments) ; Pausing to clarify priorities before continuing with evening plans'}]",Maria Lopez is at home:kitchen doing dinner.,,off_track,med,slipping,high,conflict between academic responsibilities and social life,med,Maria is stuck in a loop of indecision between physics homework and socializing,"['stream stats notifications', 'textbook visibility', 'scent of dinner', 'impending social plans']",Maria needs to commit to one priority before moving forward to prevent further decision paralysis,reset_plan,Repeatedly alternating between dinner and textbook while checking notifications,Maria shows clear pattern of unfinished thoughts and inability to complete either relaxation or planning,2023-02-13 19:45:00,home:kitchen,dinner,2023-02-13 19:45:00,15,Enjoying dinner while checking her stream stats.,Creating clear schedule to resolve homework vs social conflict,False,none,,continue,0.0,,,2023-02-13 19:45:00,15,2023-02-13 19:45:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Creating clear schedule to resolve homework vs social conflict,,2023-02-13 20:00
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 20:00:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:45', 'summary': ""Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Maria's relaxation is undermined by persistent scheduling anxiety.) ; Addressing conflict between dinner and homework before transitioning""}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in relaxation without resolving evening priorities) ; Transitioning to dinner with simplified mental focus'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing opening her physics textbook while eating about Scheduling her physics homework and stream time ; while drifting (behavioral) toward Scheduling her physics homework and stream time ; (Distracted by social-planning during meal despite stream checks) ; Reviewing physics textbook during dinner while planning homework and stream schedule'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in decision paralysis between homework and social commitments) ; Pausing to clarify priorities before continuing with evening plans'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Repeatedly alternating between dinner and textbook while checking notifications) ; Creating clear schedule to resolve homework vs social conflict'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,med,slipping,med,homework and social commitments,med,"cyclic pattern of distraction between stream stats, dinner, and physics work","['phone pings with social media notifications', 'open physics textbook', 'stream statistics on phone']",Maria needs to commit to finishing dinner and transitioning to focused physics study time.,reset_plan,Stuck in dinner-phone-textbook loop while postponing real prioritization.,"Maria has been stuck in decision paralysis about homework vs social/stream commitments for over an hour, showing inability to transition.",2023-02-13 20:00:00,home:kitchen,dinner,2023-02-13 20:00:00,15,Enjoying dinner while checking her stream stats.,Creating study plan to break out of decision paralysis loop,False,none,,continue,0.0,,,2023-02-13 20:00:00,15,2023-02-13 20:00:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Creating study plan to break out of decision paralysis loop,,2023-02-13 20:15
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 20:15:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in relaxation without resolving evening priorities) ; Transitioning to dinner with simplified mental focus'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing opening her physics textbook while eating about Scheduling her physics homework and stream time ; while drifting (behavioral) toward Scheduling her physics homework and stream time ; (Distracted by social-planning during meal despite stream checks) ; Reviewing physics textbook during dinner while planning homework and stream schedule'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in decision paralysis between homework and social commitments) ; Pausing to clarify priorities before continuing with evening plans'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Repeatedly alternating between dinner and textbook while checking notifications) ; Creating clear schedule to resolve homework vs social conflict'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in dinner-phone-textbook loop while postponing real prioritization.) ; Creating study plan to break out of decision paralysis loop'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,med,slipping,med,time management between studies and streaming,med,repeated cycles of checking stats without action,"['phone notifications', 'stream stats', 'physics textbook']",Need concrete action to transition from planning to doing,reset_plan,"Maria stuck in loop between dinner, streaming thoughts, and physics work",Repeated action patterns show failure to progress on either work or relaxation,2023-02-13 20:15:00,home:kitchen,dinner,2023-02-13 20:15:00,15,Enjoying dinner while checking her stream stats.,Shifting focus to simple review to break decision paralysis,False,none,,continue,0.0,,,2023-02-13 20:15:00,15,2023-02-13 20:15:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Shifting focus to simple review to break decision paralysis,,2023-02-13 20:30
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 20:30:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing opening her physics textbook while eating about Scheduling her physics homework and stream time ; while drifting (behavioral) toward Scheduling her physics homework and stream time ; (Distracted by social-planning during meal despite stream checks) ; Reviewing physics textbook during dinner while planning homework and stream schedule'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in decision paralysis between homework and social commitments) ; Pausing to clarify priorities before continuing with evening plans'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Repeatedly alternating between dinner and textbook while checking notifications) ; Creating clear schedule to resolve homework vs social conflict'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in dinner-phone-textbook loop while postponing real prioritization.) ; Creating study plan to break out of decision paralysis loop'}, {'sim_time': '2023-02-13 20:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria stuck in loop between dinner, streaming thoughts, and physics work) ; Shifting focus to simple review to break decision paralysis'}]",Maria Lopez is at home:kitchen doing dinner.,,off_track,med,slipping,med,homework-streaming balance,low,oscillating between academic duties and streaming concerns,"['phone notifications', 'dinner', 'physics textbook']",Physical environment change needed to break decision paralysis loop,reset_plan,"Maria remains stuck in unproductive cycle between dinner, phone, and textbooks",Decision paralysis persists through multiple cycles despite attempts to refocus. Clear intervention needed to move forward productively.,2023-02-13 20:30:00,home:kitchen,dinner,2023-02-13 20:30:00,15,Enjoying dinner while checking her stream stats.,Outlining quick study plan to transition from dinner focus,False,none,,continue,0.0,,,2023-02-13 20:30:00,15,2023-02-13 20:30:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Outlining quick study plan to transition from dinner focus,,2023-02-13 20:45
cogito-2.1:671b-cloud,1.0,Maria Lopez,2023-02-13 20:45:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in decision paralysis between homework and social commitments) ; Pausing to clarify priorities before continuing with evening plans'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Repeatedly alternating between dinner and textbook while checking notifications) ; Creating clear schedule to resolve homework vs social conflict'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in dinner-phone-textbook loop while postponing real prioritization.) ; Creating study plan to break out of decision paralysis loop'}, {'sim_time': '2023-02-13 20:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria stuck in loop between dinner, streaming thoughts, and physics work) ; Shifting focus to simple review to break decision paralysis'}, {'sim_time': '2023-02-13 20:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria remains stuck in unproductive cycle between dinner, phone, and textbooks) ; Outlining quick study plan to transition from dinner focus'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,med,slipping,med,decision paralysis between study and streaming/social,med,persistent pattern of being pulled between competing priorities without resolution,"['phone notifications', 'stream stats', 'physics textbook', 'social commitments']",Maria needs to break the rumination cycle by physically changing her environment,reset_plan,Still cycling through unproductive patterns in kitchen despite previous awareness,"Multiple cycles show Maria hasn't escaped the decision paralysis loop, suggesting need for environmental change",2023-02-13 20:45:00,home:kitchen,dinner,2023-02-13 20:45:00,15,Enjoying dinner while checking her stream stats.,Mapping out next steps to shift environments and activities effectively,False,none,,continue,0.0,,,2023-02-13 20:45:00,15,2023-02-13 20:45:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Mapping out next steps to shift environments and activities effectively,,2023-02-13 21:00
