llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,state_summary_a,drift_topic_a,next_datetime_a
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 18:00:00,15,home:twitch_streaming_room,twitch_stream,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 16:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is stuck in anxiety loop between streaming and physics exam prep) ; Committing to focused study session to address exam anxiety'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in anxiety loop between streaming and exam prep despite multiple attempts to refocus) ; Committing to focused study to break the anxiety loop'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in anxiety loop between streaming and exam prep, unable to focus on either) ; Switching to dedicated study space to break anxiety loop'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains stuck in streaming room despite recognizing need to study) ; Moving to office for focused study session to address exam anxiety'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming despite multiple study commitments) ; Moving to office for focused study to break the anxiety loop'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,off_track,med,fragile,high,anxiety loop between streaming and exam prep,high,Persistent failure to transition from streaming to studying despite multiple commitments,"['Stream engagement', 'Exam anxiety', 'Self-disappointment']",Maria needs structured intervention to break streaming cycle and transition to studying,reset_plan,"Stuck in streaming despite repeated study commitments, showing high anxiety",Multiple failed attempts to transition to studying indicate a strong fixation loop requiring intervention,2023-02-13 18:00:00,home:living_room,relax,2023-02-13 18:00:00,15,Decompressing after the stream.,Taking a brief break to reset before attempting to study again,False,none,,continue,0.0,,,2023-02-13 18:00:00,15,2023-02-13 18:00:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,Taking a brief break to reset before attempting to study again,,2023-02-13 18:15
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 18:15:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in anxiety loop between streaming and exam prep despite multiple attempts to refocus) ; Committing to focused study to break the anxiety loop'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in anxiety loop between streaming and exam prep, unable to focus on either) ; Switching to dedicated study space to break anxiety loop'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains stuck in streaming room despite recognizing need to study) ; Moving to office for focused study session to address exam anxiety'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming despite multiple study commitments) ; Moving to office for focused study to break the anxiety loop'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in streaming despite repeated study commitments, showing high anxiety) ; Taking a brief break to reset before attempting to study again'}]",Maria Lopez is at home:living_room doing relax.,,partial,med,slipping,high,anxiety about balancing streaming and study,high,repeated cycle of commitment to study followed by failure to transition,"['lingering stream engagement', 'exam anxiety', 'physical fatigue']",Maria needs concrete steps to transition from break to study to break anxiety loop,reset_plan,Stuck in anxiety loop between streaming and study despite multiple attempts to refocus,"Maria shows high rumination and emotional residue from repeated failed study transitions, requiring intervention",2023-02-13 18:15:00,home:living_room,relax,2023-02-13 18:15:00,15,Decompressing after the stream.,Taking mindful break before attempting lighter study task,False,none,,continue,0.0,,,2023-02-13 18:15:00,15,2023-02-13 18:15:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,Taking mindful break before attempting lighter study task,,2023-02-13 18:30
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 18:30:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in anxiety loop between streaming and exam prep, unable to focus on either) ; Switching to dedicated study space to break anxiety loop'}, {'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains stuck in streaming room despite recognizing need to study) ; Moving to office for focused study session to address exam anxiety'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming despite multiple study commitments) ; Moving to office for focused study to break the anxiety loop'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in streaming despite repeated study commitments, showing high anxiety) ; Taking a brief break to reset before attempting to study again'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study despite multiple attempts to refocus) ; Taking mindful break before attempting lighter study task'}]",Maria Lopez is at home:living_room doing relax.,,off_track,med,fragile,high,anxiety about balancing streaming and studying,high,Cyclical anxiety preventing transition to studying,"['lingering stream engagement', 'exam pressure', 'self-disappointment']",Maria needs concrete action to break the anxiety loop before it's too late to study,reset_plan,Stuck in anxiety loop between streaming and study commitments,Multiple failed attempts to transition to studying show deep anxiety pattern requiring intervention,2023-02-13 18:30:00,home:living_room,relax,2023-02-13 18:30:00,15,Decompressing after the stream.,Attempting lighter study task to break anxiety cycle,False,none,,continue,0.0,,,2023-02-13 18:30:00,15,2023-02-13 18:30:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,Attempting lighter study task to break anxiety cycle,,2023-02-13 18:45
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 18:45:00,15,home:living_room,relax,"soft evening light, quiet hum of the house, phone notifications muted, comfortable beanbag chair","[{'sim_time': '2023-02-13 17:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains stuck in streaming room despite recognizing need to study) ; Moving to office for focused study session to address exam anxiety'}, {'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming despite multiple study commitments) ; Moving to office for focused study to break the anxiety loop'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in streaming despite repeated study commitments, showing high anxiety) ; Taking a brief break to reset before attempting to study again'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study despite multiple attempts to refocus) ; Taking mindful break before attempting lighter study task'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study commitments) ; Attempting lighter study task to break anxiety cycle'}]",Maria Lopez is at home:living_room doing relax.,,off_track,med,fragile,high,study anxiety and streaming avoidance,high,Cyclical avoidance of study tasks despite repeated intentions,"['lingering stream engagement thoughts', 'exam anxiety', 'comfort of relaxation']",Maria needs structured transition from break to study with clear micro-task to overcome avoidance,reset_plan,Stuck in anxiety loop between streaming and study commitments,Multiple failed attempts to transition from streaming/relaxation to study indicate executive dysfunction requiring intervention,2023-02-13 18:45:00,home:living_room,relax,2023-02-13 18:45:00,15,Decompressing after the stream.,Starting with gentle study task to ease into academic work,False,none,,continue,0.0,,,2023-02-13 18:45:00,15,2023-02-13 18:45:00,15,home:living_room,relax,Decompressing after the stream.,False,none,0.0,Starting with gentle study task to ease into academic work,,2023-02-13 19:00
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 19:00:00,15,home:living_room,relax,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 17:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming despite multiple study commitments) ; Moving to office for focused study to break the anxiety loop'}, {'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in streaming despite repeated study commitments, showing high anxiety) ; Taking a brief break to reset before attempting to study again'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study despite multiple attempts to refocus) ; Taking mindful break before attempting lighter study task'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study commitments) ; Attempting lighter study task to break anxiety cycle'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study commitments) ; Starting with gentle study task to ease into academic work'}]",Maria Lopez is at home:living_room doing relax.,,off_track,med,fragile,high,anxiety about balancing streaming and study commitments,high,Cycling between avoidance (streaming) and guilt (not studying),"['phone pings with social media notifications', 'stream stats monitoring']",Maria needs structured transition from streaming to study with clear boundaries,reset_plan,Maria remains stuck in anxiety loop between streaming decompression and study avoidance,Repeated relaxation attempts haven't broken the cycle; requires intervention to refocus on study goals,2023-02-13 19:00:00,home:kitchen,dinner,2023-02-13 19:00:00,15,Enjoying dinner while checking her stream stats.,Transitioning to dinner while reviewing study notes,False,none,,continue,0.0,,,2023-02-13 19:00:00,15,2023-02-13 19:00:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Transitioning to dinner while reviewing study notes,,2023-02-13 19:15
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 19:15:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:00', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in streaming despite repeated study commitments, showing high anxiety) ; Taking a brief break to reset before attempting to study again'}, {'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study despite multiple attempts to refocus) ; Taking mindful break before attempting lighter study task'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study commitments) ; Attempting lighter study task to break anxiety cycle'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study commitments) ; Starting with gentle study task to ease into academic work'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria remains stuck in anxiety loop between streaming decompression and study avoidance) ; Transitioning to dinner while reviewing study notes'}]",Maria Lopez is at home:kitchen doing dinner.,,partial,med,slipping,high,anxiety about balancing streaming and studies,high,persistent avoidance of study through streaming and dinner activities,"['stream stats on phone', 'social media notifications', 'dinner environment']",Maria needs to break the avoidance cycle before it extends into evening social time,reset_plan,Stuck in anxiety loop between streaming decompression and study avoidance during dinner,"Maria continues to avoid study despite multiple attempts to refocus, showing high rumination and emotional residue",2023-02-13 19:15:00,home:kitchen,dinner,2023-02-13 19:15:00,15,Enjoying dinner while checking her stream stats.,Wrapping up dinner while mentally preparing for study session,False,none,,continue,0.0,,,2023-02-13 19:15:00,15,2023-02-13 19:15:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Wrapping up dinner while mentally preparing for study session,,2023-02-13 19:30
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 19:30:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:15', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study despite multiple attempts to refocus) ; Taking mindful break before attempting lighter study task'}, {'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study commitments) ; Attempting lighter study task to break anxiety cycle'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study commitments) ; Starting with gentle study task to ease into academic work'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria remains stuck in anxiety loop between streaming decompression and study avoidance) ; Transitioning to dinner while reviewing study notes'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop between streaming decompression and study avoidance during dinner) ; Wrapping up dinner while mentally preparing for study session'}]",Maria Lopez is at home:kitchen doing dinner.,,off_track,med,fragile,high,anxiety about balancing streaming and studies,high,Persistent avoidance of study tasks despite multiple attempts to refocus,"['stream stats', 'social media notifications', 'dinner environment']",Maria needs structured transition from dinner to focused study to break anxiety cycle,reset_plan,"Stuck in anxiety loop, avoiding study despite dinner transition",Maria shows repeated pattern of study avoidance and streaming-related anxiety across multiple time slots,2023-02-13 19:30:00,home:kitchen,dinner,2023-02-13 19:30:00,15,Enjoying dinner while checking her stream stats.,Transitioning from dinner to light study task to ease into work,False,none,,continue,0.0,,,2023-02-13 19:30:00,15,2023-02-13 19:30:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Transitioning from dinner to light study task to ease into work,,2023-02-13 19:45
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 19:45:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:30', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study commitments) ; Attempting lighter study task to break anxiety cycle'}, {'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study commitments) ; Starting with gentle study task to ease into academic work'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria remains stuck in anxiety loop between streaming decompression and study avoidance) ; Transitioning to dinner while reviewing study notes'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop between streaming decompression and study avoidance during dinner) ; Wrapping up dinner while mentally preparing for study session'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop, avoiding study despite dinner transition) ; Transitioning from dinner to light study task to ease into work'}]",Maria Lopez is at home:kitchen doing dinner.,,off_track,med,fragile,high,anxiety about balancing streaming and studies,high,Persistent avoidance of study tasks despite multiple attempts to transition,"['phone pings with social media notifications', 'stream stats checking', 'dinner environment']",Maria needs structured transition from dinner to focused study to break anxiety loop,reset_plan,Stuck in anxiety loop between streaming and study commitments during dinner,Maria remains in dinner activity while repeatedly attempting but failing to transition to study tasks,2023-02-13 19:45:00,home:kitchen,dinner,2023-02-13 19:45:00,15,Enjoying dinner while checking her stream stats.,Transitioning to gentle study task to break anxiety cycle,False,none,,continue,0.0,,,2023-02-13 19:45:00,15,2023-02-13 19:45:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Transitioning to gentle study task to break anxiety cycle,,2023-02-13 20:00
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 20:00:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 18:45', 'summary': 'Maria Lopez is at home:living_room doing relax about Decompressing after the stream. ; (Stuck in anxiety loop between streaming and study commitments) ; Starting with gentle study task to ease into academic work'}, {'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria remains stuck in anxiety loop between streaming decompression and study avoidance) ; Transitioning to dinner while reviewing study notes'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop between streaming decompression and study avoidance during dinner) ; Wrapping up dinner while mentally preparing for study session'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop, avoiding study despite dinner transition) ; Transitioning from dinner to light study task to ease into work'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop between streaming and study commitments during dinner) ; Transitioning to gentle study task to break anxiety cycle'}]",Maria Lopez is at home:kitchen doing dinner.,,off_track,med,fragile,high,anxiety about balancing streaming and studies,high,persistent avoidance of study tasks despite intention to transition,"['phone pings with stream stats', 'social media notifications']",Maria needs to physically move from kitchen to break the anxiety loop and start studying,reset_plan,"Stuck in anxiety loop during dinner, avoiding study transition despite intentions","Maria has been stuck in the same anxiety loop for 75 minutes, showing high rumination and avoidance",2023-02-13 20:00:00,home:kitchen,dinner,2023-02-13 20:00:00,15,Enjoying dinner while checking her stream stats.,Gathering materials for gentle study session to ease into work,False,none,,continue,0.0,,,2023-02-13 20:00:00,15,2023-02-13 20:00:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Gathering materials for gentle study session to ease into work,,2023-02-13 20:15
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 20:15:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 19:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Maria remains stuck in anxiety loop between streaming decompression and study avoidance) ; Transitioning to dinner while reviewing study notes'}, {'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop between streaming decompression and study avoidance during dinner) ; Wrapping up dinner while mentally preparing for study session'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop, avoiding study despite dinner transition) ; Transitioning from dinner to light study task to ease into work'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop between streaming and study commitments during dinner) ; Transitioning to gentle study task to break anxiety cycle'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop during dinner, avoiding study transition despite intentions) ; Gathering materials for gentle study session to ease into work'}]",Maria Lopez is at home:kitchen doing dinner.,,off_track,med,fragile,high,anxiety loop between streaming and study commitments,high,Persistent avoidance of study transition despite multiple attempts to shift focus,"['phone pings with social media notifications', 'stream stats checking', 'dinner environment']",Maria needs external trigger to break study avoidance cycle,reset_plan,Stuck in dinner routine while avoiding study transition,Multiple cycles show failure to transition from dinner to study despite stated intentions,2023-02-13 20:15:00,home:kitchen,dinner,2023-02-13 20:15:00,15,Enjoying dinner while checking her stream stats.,Gently transitioning from dinner to study preparation,False,none,,continue,0.0,,,2023-02-13 20:15:00,15,2023-02-13 20:15:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Gently transitioning from dinner to study preparation,,2023-02-13 20:30
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 20:30:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 19:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop between streaming decompression and study avoidance during dinner) ; Wrapping up dinner while mentally preparing for study session'}, {'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop, avoiding study despite dinner transition) ; Transitioning from dinner to light study task to ease into work'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop between streaming and study commitments during dinner) ; Transitioning to gentle study task to break anxiety cycle'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop during dinner, avoiding study transition despite intentions) ; Gathering materials for gentle study session to ease into work'}, {'sim_time': '2023-02-13 20:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in dinner routine while avoiding study transition) ; Gently transitioning from dinner to study preparation'}]",Maria Lopez is at home:kitchen doing dinner.,,off_track,med,fragile,high,anxiety about study avoidance,high,persistent avoidance of study transition despite repeated intentions,"['stream stats', 'social media notifications', 'dinner routine']",Maria needs intervention to break study avoidance cycle before social plans,reset_plan,Stuck in dinner routine with high anxiety about studying,"Maria remains in dinner action beyond planned time, showing high rumination about study avoidance despite multiple transition attempts",2023-02-13 20:30:00,home:kitchen,dinner,2023-02-13 20:30:00,15,Enjoying dinner while checking her stream stats.,Preparing for light study task to ease into work transition,False,none,,continue,0.0,,,2023-02-13 20:30:00,15,2023-02-13 20:30:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Preparing for light study task to ease into work transition,,2023-02-13 20:45
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 20:45:00,15,home:kitchen,dinner,"clinking of silverware, scent of spicy food, phone pings with social media notifications, soft music","[{'sim_time': '2023-02-13 19:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop, avoiding study despite dinner transition) ; Transitioning from dinner to light study task to ease into work'}, {'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop between streaming and study commitments during dinner) ; Transitioning to gentle study task to break anxiety cycle'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop during dinner, avoiding study transition despite intentions) ; Gathering materials for gentle study session to ease into work'}, {'sim_time': '2023-02-13 20:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in dinner routine while avoiding study transition) ; Gently transitioning from dinner to study preparation'}, {'sim_time': '2023-02-13 20:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in dinner routine with high anxiety about studying) ; Preparing for light study task to ease into work transition'}]",Maria Lopez is at home:kitchen doing dinner.,,off_track,med,fragile,high,anxiety about transitioning from streaming/dinner to studying,high,Cyclical avoidance of study tasks through stream stats checking,"['phone notifications', 'stream stats', 'dinner routine comfort']",Maria needs immediate intervention to break anxiety loop and transition to study,reset_plan,"Stuck in dinner routine with high study anxiety, unable to transition","Maria has been stuck in the same anxiety loop for 75 minutes, showing high rumination and emotional residue about studying",2023-02-13 20:45:00,home:kitchen,dinner,2023-02-13 20:45:00,15,Enjoying dinner while checking her stream stats.,Switching to low-pressure study preparation task,False,none,,continue,0.0,,,2023-02-13 20:45:00,15,2023-02-13 20:45:00,15,home:kitchen,dinner,Enjoying dinner while checking her stream stats.,False,none,0.0,Switching to low-pressure study preparation task,,2023-02-13 21:00
cogito-2.1:671b-cloud,0.5,Maria Lopez,2023-02-13 21:00:00,15,home:kitchen,dinner,"laughter, sound of a video game in the background, phone vibrating on the table, evening shadows","[{'sim_time': '2023-02-13 19:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop between streaming and study commitments during dinner) ; Transitioning to gentle study task to break anxiety cycle'}, {'sim_time': '2023-02-13 20:00', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in anxiety loop during dinner, avoiding study transition despite intentions) ; Gathering materials for gentle study session to ease into work'}, {'sim_time': '2023-02-13 20:15', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in dinner routine while avoiding study transition) ; Gently transitioning from dinner to study preparation'}, {'sim_time': '2023-02-13 20:30', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in dinner routine with high anxiety about studying) ; Preparing for light study task to ease into work transition'}, {'sim_time': '2023-02-13 20:45', 'summary': 'Maria Lopez is at home:kitchen doing dinner about Enjoying dinner while checking her stream stats. ; (Stuck in dinner routine with high study anxiety, unable to transition) ; Switching to low-pressure study preparation task'}]",Maria Lopez is at home:kitchen doing dinner.,,off_track,med,fragile,high,study anxiety and streaming commitments,high,Avoidance of study transition despite multiple attempts,"['stream stats', 'phone notifications', 'video game sounds']",Maria needs structured transition from dinner to study with clear first step,reset_plan,Stuck in dinner routine with high anxiety about studying,"Maria remains in kitchen despite multiple attempts to transition to studying, showing high anxiety",2023-02-13 21:00:00,home:living_room,socialize,2023-02-13 21:00:00,15,Talking to friends online or in person.,Transitioning to gentle study task in living room,False,none,,continue,0.0,,,2023-02-13 21:00:00,15,2023-02-13 21:00:00,15,home:living_room,socialize,Talking to friends online or in person.,False,none,0.0,Transitioning to gentle study task in living room,,2023-02-13 21:15
